id,location,lat,long,description,category,created_at,image_filename,user,data_id
979,Sector 3A,28.4831594,77.0134442,Sector 3A ,Vehicle Pollution,2024-11-02 13:16:45.173842+00,IMG20241102183944.jpg,person 25,7268691
980,Sector 21,28.5123076,77.06841927,Fire in the garbage ,Industrial Pollution,2024-11-02 17:36:29.81299+00,1000225101.jpg,person 7,6655735
981,Sector 7,28.4654632,77.0084053,Vehicle pollution ,Vehicle Pollution,2024-11-03 11:29:42.902035+00,1000080160.jpg,person 12,7330974
982,Block C-1 & C-2,28.4839808,77.0145239,Block C-1 C-2 ,Vehicle Pollution,2024-11-03 14:27:46.266595+00,IMG20241030180135_pu3LleY.jpg,person 25,7268862
983,Sector 4,28.4755738,77.0147983,Waste ,Construction & Demolition Waste,2024-11-04 03:00:23.070864+00,1000015134.jpg,person 14,7374349
984,Sector 12A,28.4689258,77.0368364,Ve,Vehicle Pollution,2024-11-04 03:33:51.805221+00,1000080223.jpg,person 12,7376008
985,Sector 13,28.4700849,77.0391664,Dusty area ,Construction & Demolition Waste,2024-11-04 03:35:13.131666+00,1000015140.jpg,person 14,7376114
986,Sector 13,28.4700849,77.0391664,Leafy waste,Construction & Demolition Waste,2024-11-04 03:36:41.765456+00,1000015147.jpg,person 14,7376114
987,Sector 16,28.4698972,77.0469116,Construction waste ,Construction & Demolition Waste,2024-11-04 03:38:43.392108+00,1000080226.jpg,person 12,7376219
988,Gurugram,28.3510482,77.0605838,Waste burn ,Waste Burning,2024-11-04 04:56:39.044596+00,IMG_20241102_112509.jpg,person 1,7366673
989,Block C-1 & C-2,28.483067,77.0139685,Block C-1 C-2 ,Vehicle Pollution,2024-11-04 12:54:03.694518+00,IMG20241104182120.jpg,person 25,7268862
990,Digha,25.6423084,85.0910128,Digha main market ,Vehicle Pollution,2024-11-04 15:51:19.595006+00,,person 8,7411920
991,Digha,25.65094,85.0881094,"Vehicle pollution, shop to home. ",Vehicle Pollution,2024-11-04 16:57:51.840815+00,,person 8,7416550
992,Sector 8,28.4640663,77.0199225,Construction waste ,Construction & Demolition Waste,2024-11-05 02:37:41.879032+00,1000080447.jpg,person 12,7444611
993,Sector 12A,28.4672717,77.027239,Construction waste,Construction & Demolition Waste,2024-11-05 03:52:45.936257+00,1000015292.jpg,person 14,7448414
994,Sector 16,28.4653078,77.0386516,Waste lying along the roadsjde,Construction & Demolition Waste,2024-11-05 03:58:50.891231+00,1000015293.jpg,person 14,7448730
995,IFFCO Chowk,28.4613351,77.0682416,Iifco chowk,Vehicle Pollution,2024-11-05 04:16:30.552363+00,IMG20241105092307.jpg,person 25,7449622
996,Digha,25.6423564,85.0909487,Vehicle pollution ,Vehicle Pollution,2024-11-05 15:22:12.011075+00,20241105_204911.jpg,person 8,7484489
997,Digha,25.642343,85.0908302,Vehicle pollution due to increase of transportation ,Vehicle Pollution,2024-11-05 15:31:35.436002+00,,person 8,7485146
998,Sector 16,28.4685788,77.0443929,Construction waste dust pollution ,Construction & Demolition Waste,2024-11-06 03:19:34.170772+00,1000080521.jpg,person 12,7520051
999,Sector 16,28.4707184,77.047991,Dusty area,Construction & Demolition Waste,2024-11-06 03:20:33.482891+00,1000015284.jpg,person 14,7520112
1000,Sector 43,28.44852,77.079424,Waste along the roadside,Construction & Demolition Waste,2024-11-06 08:20:59.246971+00,1000015146.jpg,person 14,7535083
1001,Sector 52A,28.4473551,77.0799074,Too many vehicles,Vehicle Pollution,2024-11-06 08:22:04.536769+00,1000080584.jpg,person 12,7521968
1002,IFFCO Chowk,28.4715401,77.0722132,Vehicles pollution,Vehicle Pollution,2024-11-06 08:33:17.233182+00,1000010707.jpg,person 14,7535695
1003,Block C-1 & C-2,28.4841114,77.0149045,Block C-1 C-2 ,Vehicle Pollution,2024-11-06 15:01:54.835978+00,IMG20241106200242.jpg,person 25,7450350
1004,Gurugram,28.3562823,77.0702796,Construction ,Construction & Demolition Waste,2024-11-07 07:27:30.241795+00,1000071112.jpg,person 9,7603788
1005,Sector 7,28.4630926,77.009845,Too many Vehicles,Vehicle Pollution,2024-11-08 02:52:59.785308+00,1000080753.jpg,person 12,7660242
1006,Sector 7,28.4630926,77.009845,Construction waste ,Construction & Demolition Waste,2024-11-08 02:53:51.56203+00,1000080751.jpg,person 12,7660242
1007,Sector 7,28.4627551,77.0107646,Vehicle emmiting pollution,Vehicle Pollution,2024-11-08 05:15:41.104131+00,1000015433.jpg,person 14,7666945
1008,Sector 7,28.4686024,77.0141062,There was alot of dust because of the guy,Construction & Demolition Waste,2024-11-08 11:37:08.62567+00,1000275536.jpg,person 11,7685904
1009,Block C-1 & C-2,28.4835164,77.0143444,Block C-1 C-2 ,Vehicle Pollution,2024-11-08 13:58:48.030499+00,IMG20241108192812.jpg,person 25,7450350
1010,Sector 16,28.4686557,77.0440522,Semi burnt waste,Construction & Demolition Waste,2024-11-09 03:42:45.885003+00,1000015429.jpg,person 14,7731373
1011,Sector 17,28.4726727,77.0533881,Construction waste ,Construction & Demolition Waste,2024-11-09 03:45:08.731391+00,1000080755.jpg,person 12,7731477
1012,Sector 3A,28.4826298,77.0136515,Sector 3A ,Vehicle Pollution,2024-11-09 12:47:57.085597+00,IMG20241109181708.jpg,person 25,7758216
1013,Sector 7,28.4625494,77.0116446,Vehicle pollution ,Vehicle Pollution,2024-11-10 02:20:03.057094+00,1000080928.jpg,person 12,7796953
1014,Block C-1 & C-2,28.4836223,77.0145239,Block C-1 C-2 ,Vehicle Pollution,2024-11-10 14:33:14.50003+00,IMG20241110200227.jpg,person 25,7758216
1015,Sector 7,28.4624318,77.010598,Construction waste ,Construction & Demolition Waste,2024-11-11 02:44:44.106704+00,1000081177.jpg,person 12,7870252
1016,IFFCO Chowk,28.4761707,77.0712344, near Iffco metro ,Brick Kilns,2024-11-11 03:47:56.449871+00,IMG_20241111_091541.jpg,person 20,7873486
1017,Sector 44,28.4464891,77.0756933,Industrial pollution ,Industrial Pollution,2024-11-11 04:05:57.434049+00,IMG_20241111_093300.jpg,person 20,7874395
1018,Patna,25.6035132,85.0889009,Thermocol sheets were burnt in heavy amount,Waste Burning,2024-11-11 07:07:42.151228+00,IMG_20241110_165503.jpg,person 13,7883951
1019,Patna,25.6390237,85.1091842,Near kurji holi family hospital ,Vehicle Pollution,2024-11-11 08:06:42.358401+00,17313123274888724856372473246311.jpg,person 8,7887186
1020,Patna,25.6199817,85.1435419,Gandhi maidan ,Vehicle Pollution,2024-11-11 08:18:52.743709+00,17313130945274515974352444449347.jpg,person 8,7887911
1021,Patna,25.6156589,85.1536589,Khetan market,Vehicle Pollution,2024-11-11 10:21:22.831031+00,,person 8,7888250
1022,Sector 7,28.4620471,77.0167324,The one of these auto were polluting alot .,Vehicle Pollution,2024-11-11 11:49:46.054549+00,1000275983.jpg,person 11,7899219
1023,Sector 7,28.4624738,77.0112621,Vehicle pollution,Vehicle Pollution,2024-11-12 04:03:51.170376+00,1000015434.jpg,person 14,7893831
1024,Sector 53,28.4517077,77.0877443,Vehicle pollution,Vehicle Pollution,2024-11-12 06:22:47.385785+00,1000016140.jpg,person 14,7956767
1025,Block C-1 & C-2,28.4841482,77.0149059,Block C-1 C-2 ,Vehicle Pollution,2024-11-12 15:20:52.072527+00,IMG20241112185725.jpg,person 25,7985122
1026,Sector 7,28.4706217,77.0182047,People in our area were burning fire crackers and during this process the pm 10 and pm 2.5 was getting high,Waste Burning,2024-11-12 16:07:23.570246+00,1000194239.jpg,person 11,7989701
1027,Sector 7,28.4705821,77.0183515,In the early morning I get to see the mix of pollution and the fog and also I feel that this is because of waste burning so I am categoriesing in waste burning ,Waste Burning,2024-11-13 02:50:17.109057+00,1000194285.jpg,person 11,7989754
1028,Patna,25.6275553,85.100771,Pm 10 and pm 2.5 highly increase,Waste Burning,2024-11-13 11:46:35.047043+00,IMG_20241113_171448.jpg,person 6,8051084
1029,Sector 7,28.4626335,77.0106067,Vehicle pollution ,Vehicle Pollution,2024-11-14 05:20:46.850139+00,1000081241.jpg,person 12,8097136
1030,Priyadarshi Nagar,25.60560175,85.0605914,Dust particles of construction site become trouble for passing vehicle create lack of visibility ,Construction & Demolition Waste,2024-11-14 06:00:27.446891+00,IMG_3818.jpeg,person 21,8106781
1031,Patna,25.6163706,85.06552641,This place regularly use to create air pollution by waste dumping and burning ,Waste Burning,2024-11-14 06:05:10.612681+00,IMG_3820.jpeg,person 21,8107037
1032,Priyadarshi Nagar,25.61112864,85.05667342,Slum reside under construction site create air pollution by open defecation,Construction & Demolition Waste,2024-11-14 06:16:13.295776+00,IMG_3830.jpeg,person 21,8107601
1033,Priyadarshi Nagar,25.60613934,85.05354033,Almost Every single street of patna which has a open plot become a site of dumping waste and waste burning,Waste Burning,2024-11-14 06:23:23.12956+00,IMG_3839.jpeg,person 21,8107961
1034,Patna,25.6124897,85.1190635,Boring road choraha ,Vehicle Pollution,2024-11-14 10:19:10.497578+00,1000182959.jpg,person 24,8120632
1035,Patna,25.604228,85.1354669,Patna junction ,Vehicle Pollution,2024-11-14 11:19:34.507135+00,1000182990.jpg,person 24,8123882
1036,Rajendra Nagar,25.5965796,85.1736956,Pollution at evening due to  high  traffic ,Vehicle Pollution,2024-11-14 14:04:07.743976+00,,person 5,8133085
1037,Patna,25.6056655,85.0805565,Ashiyana ,Vehicle Pollution,2024-11-15 10:22:17.540884+00,1000183180.jpg,person 24,8197753
1038,Patna,25.6275482,85.1007628,Dust particles in air,Construction & Demolition Waste,2024-11-15 11:42:11.330198+00,IMG_20241115_171046.jpg,person 6,8202184
1039,Patna,25.6276055,85.1008471,Pm 10 and pm 2.5 also increase,Waste Burning,2024-11-15 11:47:00.340853+00,IMG_20241115_171446.jpg,person 6,8202477
1040,Patna,25.6301891,85.1003389,Rajeev nagar pm increases,Vehicle Pollution,2024-11-15 11:53:15.881414+00,IMG_20241115_172154.jpg,person 6,8202900
1041,Patna,25.6098688,85.1363127,Dakbanglo road,Vehicle Pollution,2024-11-15 12:52:15.61073+00,1000183216.jpg,person 24,8206337
1042,Block C-1 & C-2,28.4834552,77.0143116,Block C-1 C-2 ,Vehicle Pollution,2024-11-15 13:23:54.05111+00,IMG20241115184828.jpg,person 25,8021016
1043,Sector 7,28.4628036,77.0105649,Vehicle pollution ,Vehicle Pollution,2024-11-16 06:30:56.436128+00,1000081245.jpg,person 12,8249166
1044,Patna,25.6191892,85.1609888,Air quality here amid ongoing construction and demolition work on Ashok Rajpath,Construction & Demolition Waste,2024-11-16 08:29:17.163378+00,1000382108.jpg,person 10,8267406
1045,Patna,25.6275607,85.1007671,Dust particles,Construction & Demolition Waste,2024-11-16 11:39:36.70715+00,IMG_20241116_170830.jpg,person 6,8277830
1046,Patna,25.6277148,85.1005772,Solid waste burning,Waste Burning,2024-11-16 11:43:31.927331+00,IMG_20241116_171108.jpg,person 6,8278110
1047,Patna,25.62993,85.1004341,Pm highly increase,Vehicle Pollution,2024-11-16 11:58:54.238695+00,IMG_20241116_172806.jpg,person 6,8278999
1048,Sector 39,28.441973,77.0517344,Industrial pollution ,Industrial Pollution,2024-11-16 12:40:29.937329+00,1000053420.jpg,person 30,8281249
1049,Sector 7,28.4615894,77.014611,Waste burning ,Waste Burning,2024-11-16 15:53:11.959792+00,1000081897.jpg,person 12,8291653
1050,Rajendra Nagar,25.5957116,85.1734655,Pm level increase  ,Vehicle Pollution,2024-11-16 16:33:30.114466+00,,person 5,8293818
1051,Rajendra Nagar,25.5955284,85.1733264,Pm level beyond the limit ,Vehicle Pollution,2024-11-16 16:42:04.562973+00,,person 5,8294288
1052,Block C-1 & C-2,28.4824772,77.0138041,Block C-1 C-2 ,Vehicle Pollution,2024-11-17 07:51:26.056766+00,IMG20241117131936.jpg,person 25,8340888
1053,Patna,25.6089363,85.103435,Rajbansi nagar,Vehicle Pollution,2024-11-17 11:41:33.258789+00,IMG_20241117_170925.jpg,person 6,8354060
1054,Patna,25.614816,85.1198872,Boring road choraha ,Vehicle Pollution,2024-11-17 12:19:36.810337+00,1000183559.jpg,person 24,8333906
1055,Patna,25.6052056,85.0790535,Kolkata Mart. Indoor pollution CO2 ,Industrial Pollution,2024-11-17 14:32:30.252918+00,1000253212.jpg,person 26,8363109
1056,Sector 43,28.4482909,77.0788629,Vehicle pollution ,Vehicle Pollution,2024-11-18 03:48:44.453381+00,1000082032.jpg,person 12,8406005
1057,Patna,25.6102365,85.1039885,Both pm highly increase,Vehicle Pollution,2024-11-18 12:12:33.202075+00,IMG_20241118_174106.jpg,person 6,8433486
1058,Patna,25.6103867,85.103954,Pm 10 and 2.5 highly increse,Vehicle Pollution,2024-11-18 12:14:16.693385+00,IMG_20241118_174310.jpg,person 6,8433598
1059,Sector 41,28.4617624,77.0666998,Sector 41,Vehicle Pollution,2024-11-19 03:47:28.707788+00,IMG20241119091641.jpg,person 25,8480480
1060,Sector 5,28.4788263,77.035397,Sector 5,Vehicle Pollution,2024-11-19 05:40:42.001557+00,IMG20241119110933.jpg,person 25,8480744
1061,Sector 7,28.4701318,77.021389,Waste burning,Waste Burning,2024-11-19 05:57:42.587009+00,1000016999.jpg,person 14,8487744
1062,Sector 7,28.4687274,77.0199225,Waste burning,Waste Burning,2024-11-19 06:00:18.466055+00,1000082074.jpg,person 12,8487919
1063,Patna,25.6183746,85.1032396,Solid waste Burning🔥,Waste Burning,2024-11-19 11:52:22.824678+00,IMG_20241119_171411.jpg,person 6,8507533
1064,Patna,25.6109843,85.10404,Dav school both pm are highly increase,Vehicle Pollution,2024-11-19 12:04:32.858229+00,IMG_20241119_172931.jpg,person 6,8508315
1065,Sector 25,28.4788679,77.0767725,Vehicle pollution ,Vehicle Pollution,2024-11-20 03:22:07.381308+00,1000082032_LfPsz21.jpg,person 12,8558393
1066,Patna,25.6183146,85.1116542,Boring road ,Vehicle Pollution,2024-11-20 09:22:16.078345+00,1000184380.jpg,person 24,8577272
1067,Patna,25.6183326,85.1116913,Boring road ,Vehicle Pollution,2024-11-20 09:22:34.907767+00,1000184378.jpg,person 24,8577272
1068,Patna,25.6189373,85.1109716,An college gate boring road ,Vehicle Pollution,2024-11-20 09:24:03.6693+00,1000184383.jpg,person 24,8577272
1069,Patna,25.6217213,85.1102736,An path boring road ,Vehicle Pollution,2024-11-20 09:31:46.881929+00,1000184384.jpg,person 24,8577272
1070,Patna,25.6302031,85.1003514,Rajeev nagar,Vehicle Pollution,2024-11-20 11:34:49.430186+00,IMG_20241120_170153.jpg,person 6,8585245
1071,Patna,25.6129188,85.1047791,Board colony,Vehicle Pollution,2024-11-20 12:00:00.225344+00,IMG_20241120_172812.jpg,person 6,8586693
1072,Patna,25.6169089,85.1024455,Patel nagar both pm increses,Waste Burning,2024-11-21 11:35:31.321942+00,IMG_20241121_170352.jpg,person 6,8664622
1073,Patna,25.6179295,85.0966753,Rajbansi nagar,Vehicle Pollution,2024-11-21 11:43:11.125092+00,IMG_20241121_171202.jpg,person 6,8665082
1074,Patna,25.6191461,85.1102002,An path,Vehicle Pollution,2024-11-22 05:17:20.767154+00,1000184607.jpg,person 24,8719481
1075,Patna,25.6196143,85.1098943,Boring road ,Vehicle Pollution,2024-11-22 10:03:54.397172+00,1000184634.jpg,person 24,8732406
1076,Patna,25.6196349,85.1100202,An college gate boring road ,Vehicle Pollution,2024-11-22 10:04:14.018235+00,1000184633.jpg,person 24,8732406
1077,Digha,25.6341797,85.1009911,Both pm highly increase,Construction & Demolition Waste,2024-11-22 11:25:34.069754+00,IMG_20241122_165357.jpg,person 6,8741310
1078,Digha,25.6342595,85.1009449,Dust particles,Construction & Demolition Waste,2024-11-22 11:31:26.26462+00,IMG_20241122_170038.jpg,person 6,8741670
1079,Patna,25.6302358,85.1005066,Rajeev nagar,Vehicle Pollution,2024-11-22 11:39:49.198038+00,IMG_20241122_170506.jpg,person 6,8742159
1080,Block C-1 & C-2,28.4828357,77.0138041,Block C-1 C-2 ,Vehicle Pollution,2024-11-22 13:34:59.346727+00,IMG20241122190149.jpg,person 25,8486881
1081,Sector 7,28.4625675,77.0105133,Vehicle pollution ,Vehicle Pollution,2024-11-23 02:54:50.206892+00,1000081245_ezZVmgr.jpg,person 12,8790710
1082,Patna,25.6194736,85.1090649,An college gate boring road ,Vehicle Pollution,2024-11-23 04:58:35.193904+00,1000184682.jpg,person 24,8732406
1083,Patna,25.6199338,85.1099709,An college patna ,Vehicle Pollution,2024-11-23 09:41:37.763691+00,1000184744.jpg,person 24,8732406
1084,Patna,25.6246208,85.0947658,Rajiv nagar ,Waste Burning,2024-11-23 11:17:58.225388+00,1000184751.jpg,person 24,8817187
1085,Patna,25.5875744,85.1788525,Waste burning ,Waste Burning,2024-11-24 13:46:52.89099+00,1000003553.jpg,person 27,8901638
1086,Patna,25.6129422,85.1187545,Boring road choraha ,Vehicle Pollution,2024-11-25 09:45:24.300447+00,1000185097.jpg,person 24,8949886
1087,Patna,25.6100314,85.1225698,High court road ,Vehicle Pollution,2024-11-25 11:00:45.271981+00,1000185099.jpg,person 24,8949886
